,timestamp,date,activity
0,2003-02-05 15:00:00,2003-02-05,0
1,2003-02-05 15:01:00,2003-02-05,3
2,2003-02-05 15:02:00,2003-02-05,3
3,2003-02-05 15:03:00,2003-02-05,0
4,2003-02-05 15:04:00,2003-02-05,0
5,2003-02-05 15:05:00,2003-02-05,0
6,2003-02-05 15:06:00,2003-02-05,0
7,2003-02-05 15:07:00,2003-02-05,0
8,2003-02-05 15:08:00,2003-02-05,0
9,2003-02-05 15:09:00,2003-02-05,0
10,2003-02-05 15:10:00,2003-02-05,0
11,2003-02-05 15:11:00,2003-02-05,0
12,2003-02-05 15:12:00,2003-02-05,0
13,2003-02-05 15:13:00,2003-02-05,0
14,2003-02-05 15:14:00,2003-02-05,0
15,2003-02-05 15:15:00,2003-02-05,0
16,2003-02-05 15:16:00,2003-02-05,0
17,2003-02-05 15:17:00,2003-02-05,0
18,2003-02-05 15:18:00,2003-02-05,0
19,2003-02-05 15:19:00,2003-02-05,0
20,2003-02-05 15:20:00,2003-02-05,0
21,2003-02-05 15:21:00,2003-02-05,0
22,2003-02-05 15:22:00,2003-02-05,0
23,2003-02-05 15:23:00,2003-02-05,0
24,2003-02-05 15:24:00,2003-02-05,0
25,2003-02-05 15:25:00,2003-02-05,0
26,2003-02-05 15:26:00,2003-02-05,0
27,2003-02-05 15:27:00,2003-02-05,0
28,2003-02-05 15:28:00,2003-02-05,3
29,2003-02-05 15:29:00,2003-02-05,0
30,2003-02-05 15:30:00,2003-02-05,0
31,2003-02-05 15:31:00,2003-02-05,0
32,2003-02-05 15:32:00,2003-02-05,0
33,2003-02-05 15:33:00,2003-02-05,0
34,2003-02-05 15:34:00,2003-02-05,835
35,2003-02-05 15:35:00,2003-02-05,517
36,2003-02-05 15:36:00,2003-02-05,361
37,2003-02-05 15:37:00,2003-02-05,212
38,2003-02-05 15:38:00,2003-02-05,533
39,2003-02-05 15:39:00,2003-02-05,1076
40,2003-02-05 15:40:00,2003-02-05,259
41,2003-02-05 15:41:00,2003-02-05,809
42,2003-02-05 15:42:00,2003-02-05,948
43,2003-02-05 15:43:00,2003-02-05,1010
44,2003-02-05 15:44:00,2003-02-05,1341
45,2003-02-05 15:45:00,2003-02-05,1428
46,2003-02-05 15:46:00,2003-02-05,862
47,2003-02-05 15:47:00,2003-02-05,626
48,2003-02-05 15:48:00,2003-02-05,88
49,2003-02-05 15:49:00,2003-02-05,398
50,2003-02-05 15:50:00,2003-02-05,809
51,2003-02-05 15:51:00,2003-02-05,1182
52,2003-02-05 15:52:00,2003-02-05,3314
53,2003-02-05 15:53:00,2003-02-05,2839
54,2003-02-05 15:54:00,2003-02-05,1076
55,2003-02-05 15:55:00,2003-02-05,1521
56,2003-02-05 15:56:00,2003-02-05,1076
57,2003-02-05 15:57:00,2003-02-05,568
58,2003-02-05 15:58:00,2003-02-05,862
59,2003-02-05 15:59:00,2003-02-05,835
60,2003-02-05 16:00:00,2003-02-05,1620
61,2003-02-05 16:01:00,2003-02-05,1384
62,2003-02-05 16:02:00,2003-02-05,783
63,2003-02-05 16:03:00,2003-02-05,1300
64,2003-02-05 16:04:00,2003-02-05,517
65,2003-02-05 16:05:00,2003-02-05,166
66,2003-02-05 16:06:00,2003-02-05,306
67,2003-02-05 16:07:00,2003-02-05,116
68,2003-02-05 16:08:00,2003-02-05,235
69,2003-02-05 16:09:00,2003-02-05,439
70,2003-02-05 16:10:00,2003-02-05,550
71,2003-02-05 16:11:00,2003-02-05,411
72,2003-02-05 16:12:00,2003-02-05,386
73,2003-02-05 16:13:00,2003-02-05,469
74,2003-02-05 16:14:00,2003-02-05,485
75,2003-02-05 16:15:00,2003-02-05,646
76,2003-02-05 16:16:00,2003-02-05,296
77,2003-02-05 16:17:00,2003-02-05,328
78,2003-02-05 16:18:00,2003-02-05,550
79,2003-02-05 16:19:00,2003-02-05,425
80,2003-02-05 16:20:00,2003-02-05,212
81,2003-02-05 16:21:00,2003-02-05,485
82,2003-02-05 16:22:00,2003-02-05,411
83,2003-02-05 16:23:00,2003-02-05,296
84,2003-02-05 16:24:00,2003-02-05,485
85,2003-02-05 16:25:00,2003-02-05,439
86,2003-02-05 16:26:00,2003-02-05,277
87,2003-02-05 16:27:00,2003-02-05,178
88,2003-02-05 16:28:00,2003-02-05,386
89,2003-02-05 16:29:00,2003-02-05,306
90,2003-02-05 16:30:00,2003-02-05,235
91,2003-02-05 16:31:00,2003-02-05,235
92,2003-02-05 16:32:00,2003-02-05,439
93,2003-02-05 16:33:00,2003-02-05,533
94,2003-02-05 16:34:00,2003-02-05,398
95,2003-02-05 16:35:00,2003-02-05,469
96,2003-02-05 16:36:00,2003-02-05,533
97,2003-02-05 16:37:00,2003-02-05,439
98,2003-02-05 16:38:00,2003-02-05,667
99,2003-02-05 16:39:00,2003-02-05,296
100,2003-02-05 16:40:00,2003-02-05,454
101,2003-02-05 16:41:00,2003-02-05,338
102,2003-02-05 16:42:00,2003-02-05,338
103,2003-02-05 16:43:00,2003-02-05,425
104,2003-02-05 16:44:00,2003-02-05,667
105,2003-02-05 16:45:00,2003-02-05,361
106,2003-02-05 16:46:00,2003-02-05,398
107,2003-02-05 16:47:00,2003-02-05,411
108,2003-02-05 16:48:00,2003-02-05,469
109,2003-02-05 16:49:00,2003-02-05,862
110,2003-02-05 16:50:00,2003-02-05,587
111,2003-02-05 16:51:00,2003-02-05,212
112,2003-02-05 16:52:00,2003-02-05,277
113,2003-02-05 16:53:00,2003-02-05,212
114,2003-02-05 16:54:00,2003-02-05,172
115,2003-02-05 16:55:00,2003-02-05,317
116,2003-02-05 16:56:00,2003-02-05,166
117,2003-02-05 16:57:00,2003-02-05,212
118,2003-02-05 16:58:00,2003-02-05,373
119,2003-02-05 16:59:00,2003-02-05,277
120,2003-02-05 17:00:00,2003-02-05,606
121,2003-02-05 17:01:00,2003-02-05,411
122,2003-02-05 17:02:00,2003-02-05,235
123,2003-02-05 17:03:00,2003-02-05,361
124,2003-02-05 17:04:00,2003-02-05,919
125,2003-02-05 17:05:00,2003-02-05,1146
126,2003-02-05 17:06:00,2003-02-05,1836
127,2003-02-05 17:07:00,2003-02-05,411
128,2003-02-05 17:08:00,2003-02-05,835
129,2003-02-05 17:09:00,2003-02-05,1010
130,2003-02-05 17:10:00,2003-02-05,667
131,2003-02-05 17:11:00,2003-02-05,626
132,2003-02-05 17:12:00,2003-02-05,386
133,2003-02-05 17:13:00,2003-02-05,242
134,2003-02-05 17:14:00,2003-02-05,268
135,2003-02-05 17:15:00,2003-02-05,166
136,2003-02-05 17:16:00,2003-02-05,235
137,2003-02-05 17:17:00,2003-02-05,338
138,2003-02-05 17:18:00,2003-02-05,517
139,2003-02-05 17:19:00,2003-02-05,454
140,2003-02-05 17:20:00,2003-02-05,338
141,2003-02-05 17:21:00,2003-02-05,890
142,2003-02-05 17:22:00,2003-02-05,1341
143,2003-02-05 17:23:00,2003-02-05,862
144,2003-02-05 17:24:00,2003-02-05,948
145,2003-02-05 17:25:00,2003-02-05,1111
146,2003-02-05 17:26:00,2003-02-05,948
147,2003-02-05 17:27:00,2003-02-05,1076
148,2003-02-05 17:28:00,2003-02-05,1341
149,2003-02-05 17:29:00,2003-02-05,1384
150,2003-02-05 17:30:00,2003-02-05,890
151,2003-02-05 17:31:00,2003-02-05,1725
152,2003-02-05 17:32:00,2003-02-05,2214
153,2003-02-05 17:33:00,2003-02-05,2214
154,2003-02-05 17:34:00,2003-02-05,1146
155,2003-02-05 17:35:00,2003-02-05,1570
156,2003-02-05 17:36:00,2003-02-05,1300
157,2003-02-05 17:37:00,2003-02-05,2586
158,2003-02-05 17:38:00,2003-02-05,2284
159,2003-02-05 17:39:00,2003-02-05,1894
160,2003-02-05 17:40:00,2003-02-05,82
161,2003-02-05 17:41:00,2003-02-05,3
162,2003-02-05 17:42:00,2003-02-05,58
163,2003-02-05 17:43:00,2003-02-05,361
164,2003-02-05 17:44:00,2003-02-05,125
165,2003-02-05 17:45:00,2003-02-05,1146
166,2003-02-05 17:46:00,2003-02-05,1221
167,2003-02-05 17:47:00,2003-02-05,1620
168,2003-02-05 17:48:00,2003-02-05,1384
169,2003-02-05 17:49:00,2003-02-05,1836
170,2003-02-05 17:50:00,2003-02-05,21
171,2003-02-05 17:51:00,2003-02-05,1725
172,2003-02-05 17:52:00,2003-02-05,1341
173,2003-02-05 17:53:00,2003-02-05,2080
174,2003-02-05 17:54:00,2003-02-05,2146
175,2003-02-05 17:55:00,2003-02-05,1341
176,2003-02-05 17:56:00,2003-02-05,809
177,2003-02-05 17:57:00,2003-02-05,533
178,2003-02-05 17:58:00,2003-02-05,948
179,2003-02-05 17:59:00,2003-02-05,587
180,2003-02-05 18:00:00,2003-02-05,277
181,2003-02-05 18:01:00,2003-02-05,172
182,2003-02-05 18:02:00,2003-02-05,306
183,2003-02-05 18:03:00,2003-02-05,49
184,2003-02-05 18:04:00,2003-02-05,0
185,2003-02-05 18:05:00,2003-02-05,61
186,2003-02-05 18:06:00,2003-02-05,227
187,2003-02-05 18:07:00,2003-02-05,24
188,2003-02-05 18:08:00,2003-02-05,0
189,2003-02-05 18:09:00,2003-02-05,35
190,2003-02-05 18:10:00,2003-02-05,338
191,2003-02-05 18:11:00,2003-02-05,12
192,2003-02-05 18:12:00,2003-02-05,30
193,2003-02-05 18:13:00,2003-02-05,15
194,2003-02-05 18:14:00,2003-02-05,20
195,2003-02-05 18:15:00,2003-02-05,85
196,2003-02-05 18:16:00,2003-02-05,0
197,2003-02-05 18:17:00,2003-02-05,143
198,2003-02-05 18:18:00,2003-02-05,277
199,2003-02-05 18:19:00,2003-02-05,98
200,2003-02-05 18:20:00,2003-02-05,76
201,2003-02-05 18:21:00,2003-02-05,268
202,2003-02-05 18:22:00,2003-02-05,76
203,2003-02-05 18:23:00,2003-02-05,3
204,2003-02-05 18:24:00,2003-02-05,44
205,2003-02-05 18:25:00,2003-02-05,3
206,2003-02-05 18:26:00,2003-02-05,242
207,2003-02-05 18:27:00,2003-02-05,32
208,2003-02-05 18:28:00,2003-02-05,38
209,2003-02-05 18:29:00,2003-02-05,91
210,2003-02-05 18:30:00,2003-02-05,17
211,2003-02-05 18:31:00,2003-02-05,18
212,2003-02-05 18:32:00,2003-02-05,0
213,2003-02-05 18:33:00,2003-02-05,0
214,2003-02-05 18:34:00,2003-02-05,44
215,2003-02-05 18:35:00,2003-02-05,26
216,2003-02-05 18:36:00,2003-02-05,1300
217,2003-02-05 18:37:00,2003-02-05,1672
218,2003-02-05 18:38:00,2003-02-05,835
219,2003-02-05 18:39:00,2003-02-05,1111
220,2003-02-05 18:40:00,2003-02-05,235
221,2003-02-05 18:41:00,2003-02-05,219
222,2003-02-05 18:42:00,2003-02-05,125
223,2003-02-05 18:43:00,2003-02-05,242
224,2003-02-05 18:44:00,2003-02-05,166
225,2003-02-05 18:45:00,2003-02-05,111
226,2003-02-05 18:46:00,2003-02-05,306
227,2003-02-05 18:47:00,2003-02-05,296
228,2003-02-05 18:48:00,2003-02-05,317
229,2003-02-05 18:49:00,2003-02-05,439
230,2003-02-05 18:50:00,2003-02-05,1780
231,2003-02-05 18:51:00,2003-02-05,1076
232,2003-02-05 18:52:00,2003-02-05,1076
233,2003-02-05 18:53:00,2003-02-05,190
234,2003-02-05 18:54:00,2003-02-05,204
235,2003-02-05 18:55:00,2003-02-05,1010
236,2003-02-05 18:56:00,2003-02-05,890
237,2003-02-05 18:57:00,2003-02-05,91
238,2003-02-05 18:58:00,2003-02-05,20
239,2003-02-05 18:59:00,2003-02-05,259
240,2003-02-05 19:00:00,2003-02-05,439
241,2003-02-05 19:01:00,2003-02-05,55
242,2003-02-05 19:02:00,2003-02-05,79
243,2003-02-05 19:03:00,2003-02-05,76
244,2003-02-05 19:04:00,2003-02-05,35
245,2003-02-05 19:05:00,2003-02-05,55
246,2003-02-05 19:06:00,2003-02-05,500
247,2003-02-05 19:07:00,2003-02-05,398
248,2003-02-05 19:08:00,2003-02-05,49
249,2003-02-05 19:09:00,2003-02-05,37
250,2003-02-05 19:10:00,2003-02-05,125
251,2003-02-05 19:11:00,2003-02-05,111
252,2003-02-05 19:12:00,2003-02-05,20
253,2003-02-05 19:13:00,2003-02-05,277
254,2003-02-05 19:14:00,2003-02-05,120
255,2003-02-05 19:15:00,2003-02-05,3
256,2003-02-05 19:16:00,2003-02-05,102
257,2003-02-05 19:17:00,2003-02-05,98
258,2003-02-05 19:18:00,2003-02-05,184
259,2003-02-05 19:19:00,2003-02-05,373
260,2003-02-05 19:20:00,2003-02-05,88
261,2003-02-05 19:21:00,2003-02-05,204
262,2003-02-05 19:22:00,2003-02-05,235
263,2003-02-05 19:23:00,2003-02-05,317
264,2003-02-05 19:24:00,2003-02-05,338
265,2003-02-05 19:25:00,2003-02-05,5
266,2003-02-05 19:26:00,2003-02-05,0
267,2003-02-05 19:27:00,2003-02-05,349
268,2003-02-05 19:28:00,2003-02-05,809
269,2003-02-05 19:29:00,2003-02-05,862
270,2003-02-05 19:30:00,2003-02-05,425
271,2003-02-05 19:31:00,2003-02-05,184
272,2003-02-05 19:32:00,2003-02-05,212
273,2003-02-05 19:33:00,2003-02-05,277
274,2003-02-05 19:34:00,2003-02-05,58
275,2003-02-05 19:35:00,2003-02-05,0
276,2003-02-05 19:36:00,2003-02-05,23
277,2003-02-05 19:37:00,2003-02-05,58
278,2003-02-05 19:38:00,2003-02-05,0
279,2003-02-05 19:39:00,2003-02-05,0
280,2003-02-05 19:40:00,2003-02-05,0
281,2003-02-05 19:41:00,2003-02-05,0
282,2003-02-05 19:42:00,2003-02-05,0
283,2003-02-05 19:43:00,2003-02-05,0
284,2003-02-05 19:44:00,2003-02-05,21
285,2003-02-05 19:45:00,2003-02-05,58
286,2003-02-05 19:46:00,2003-02-05,125
287,2003-02-05 19:47:00,2003-02-05,49
288,2003-02-05 19:48:00,2003-02-05,172
289,2003-02-05 19:49:00,2003-02-05,242
290,2003-02-05 19:50:00,2003-02-05,9
291,2003-02-05 19:51:00,2003-02-05,30
292,2003-02-05 19:52:00,2003-02-05,32
293,2003-02-05 19:53:00,2003-02-05,306
294,2003-02-05 19:54:00,2003-02-05,0
295,2003-02-05 19:55:00,2003-02-05,27
296,2003-02-05 19:56:00,2003-02-05,835
297,2003-02-05 19:57:00,2003-02-05,1221
298,2003-02-05 19:58:00,2003-02-05,759
299,2003-02-05 19:59:00,2003-02-05,1146
300,2003-02-05 20:00:00,2003-02-05,1042
301,2003-02-05 20:01:00,2003-02-05,98
302,2003-02-05 20:02:00,2003-02-05,1570
303,2003-02-05 20:03:00,2003-02-05,835
304,2003-02-05 20:04:00,2003-02-05,425
305,2003-02-05 20:05:00,2003-02-05,373
306,2003-02-05 20:06:00,2003-02-05,277
307,2003-02-05 20:07:00,2003-02-05,277
308,2003-02-05 20:08:00,2003-02-05,373
309,2003-02-05 20:09:00,2003-02-05,485
310,2003-02-05 20:10:00,2003-02-05,411
311,2003-02-05 20:11:00,2003-02-05,533
312,2003-02-05 20:12:00,2003-02-05,500
313,2003-02-05 20:13:00,2003-02-05,485
314,2003-02-05 20:14:00,2003-02-05,361
315,2003-02-05 20:15:00,2003-02-05,439
316,2003-02-05 20:16:00,2003-02-05,454
317,2003-02-05 20:17:00,2003-02-05,550
318,2003-02-05 20:18:00,2003-02-05,500
319,2003-02-05 20:19:00,2003-02-05,454
320,2003-02-05 20:20:00,2003-02-05,411
321,2003-02-05 20:21:00,2003-02-05,485
322,2003-02-05 20:22:00,2003-02-05,361
323,2003-02-05 20:23:00,2003-02-05,439
324,2003-02-05 20:24:00,2003-02-05,227
325,2003-02-05 20:25:00,2003-02-05,259
326,2003-02-05 20:26:00,2003-02-05,454
327,2003-02-05 20:27:00,2003-02-05,349
328,2003-02-05 20:28:00,2003-02-05,606
329,2003-02-05 20:29:00,2003-02-05,1384
330,2003-02-05 20:30:00,2003-02-05,1725
331,2003-02-05 20:31:00,2003-02-05,1954
332,2003-02-05 20:32:00,2003-02-05,1521
333,2003-02-05 20:33:00,2003-02-05,1780
334,2003-02-05 20:34:00,2003-02-05,1725
335,2003-02-05 20:35:00,2003-02-05,2507
336,2003-02-05 20:36:00,2003-02-05,2016
337,2003-02-05 20:37:00,2003-02-05,1954
338,2003-02-05 20:38:00,2003-02-05,1836
339,2003-02-05 20:39:00,2003-02-05,1780
340,2003-02-05 20:40:00,2003-02-05,1836
341,2003-02-05 20:41:00,2003-02-05,1474
342,2003-02-05 20:42:00,2003-02-05,2356
343,2003-02-05 20:43:00,2003-02-05,2430
344,2003-02-05 20:44:00,2003-02-05,550
345,2003-02-05 20:45:00,2003-02-05,783
346,2003-02-05 20:46:00,2003-02-05,734
347,2003-02-05 20:47:00,2003-02-05,783
348,2003-02-05 20:48:00,2003-02-05,734
349,2003-02-05 20:49:00,2003-02-05,1725
350,2003-02-05 20:50:00,2003-02-05,734
351,2003-02-05 20:51:00,2003-02-05,783
352,2003-02-05 20:52:00,2003-02-05,646
353,2003-02-05 20:53:00,2003-02-05,425
354,2003-02-05 20:54:00,2003-02-05,317
355,2003-02-05 20:55:00,2003-02-05,328
356,2003-02-05 20:56:00,2003-02-05,212
357,2003-02-05 20:57:00,2003-02-05,148
358,2003-02-05 20:58:00,2003-02-05,277
359,2003-02-05 20:59:00,2003-02-05,948
