,timestamp,date,activity
0,2003-12-09 09:00:00,2003-12-09,3
1,2003-12-09 09:01:00,2003-12-09,0
2,2003-12-09 09:02:00,2003-12-09,0
3,2003-12-09 09:03:00,2003-12-09,0
4,2003-12-09 09:04:00,2003-12-09,0
5,2003-12-09 09:05:00,2003-12-09,0
6,2003-12-09 09:06:00,2003-12-09,0
7,2003-12-09 09:07:00,2003-12-09,0
8,2003-12-09 09:08:00,2003-12-09,0
9,2003-12-09 09:09:00,2003-12-09,0
10,2003-12-09 09:10:00,2003-12-09,0
11,2003-12-09 09:11:00,2003-12-09,0
12,2003-12-09 09:12:00,2003-12-09,0
13,2003-12-09 09:13:00,2003-12-09,0
14,2003-12-09 09:14:00,2003-12-09,0
15,2003-12-09 09:15:00,2003-12-09,0
16,2003-12-09 09:16:00,2003-12-09,0
17,2003-12-09 09:17:00,2003-12-09,0
18,2003-12-09 09:18:00,2003-12-09,0
19,2003-12-09 09:19:00,2003-12-09,0
20,2003-12-09 09:20:00,2003-12-09,0
21,2003-12-09 09:21:00,2003-12-09,0
22,2003-12-09 09:22:00,2003-12-09,0
23,2003-12-09 09:23:00,2003-12-09,0
24,2003-12-09 09:24:00,2003-12-09,0
25,2003-12-09 09:25:00,2003-12-09,0
26,2003-12-09 09:26:00,2003-12-09,0
27,2003-12-09 09:27:00,2003-12-09,0
28,2003-12-09 09:28:00,2003-12-09,0
29,2003-12-09 09:29:00,2003-12-09,0
30,2003-12-09 09:30:00,2003-12-09,0
31,2003-12-09 09:31:00,2003-12-09,0
32,2003-12-09 09:32:00,2003-12-09,0
33,2003-12-09 09:33:00,2003-12-09,0
34,2003-12-09 09:34:00,2003-12-09,0
35,2003-12-09 09:35:00,2003-12-09,0
36,2003-12-09 09:36:00,2003-12-09,0
37,2003-12-09 09:37:00,2003-12-09,0
38,2003-12-09 09:38:00,2003-12-09,0
39,2003-12-09 09:39:00,2003-12-09,0
40,2003-12-09 09:40:00,2003-12-09,0
41,2003-12-09 09:41:00,2003-12-09,0
42,2003-12-09 09:42:00,2003-12-09,0
43,2003-12-09 09:43:00,2003-12-09,0
44,2003-12-09 09:44:00,2003-12-09,0
45,2003-12-09 09:45:00,2003-12-09,0
46,2003-12-09 09:46:00,2003-12-09,0
47,2003-12-09 09:47:00,2003-12-09,0
48,2003-12-09 09:48:00,2003-12-09,0
49,2003-12-09 09:49:00,2003-12-09,0
50,2003-12-09 09:50:00,2003-12-09,0
51,2003-12-09 09:51:00,2003-12-09,0
52,2003-12-09 09:52:00,2003-12-09,0
53,2003-12-09 09:53:00,2003-12-09,587
54,2003-12-09 09:54:00,2003-12-09,8
55,2003-12-09 09:55:00,2003-12-09,0
56,2003-12-09 09:56:00,2003-12-09,0
57,2003-12-09 09:57:00,2003-12-09,0
58,2003-12-09 09:58:00,2003-12-09,0
59,2003-12-09 09:59:00,2003-12-09,0
60,2003-12-09 10:00:00,2003-12-09,0
61,2003-12-09 10:01:00,2003-12-09,0
62,2003-12-09 10:02:00,2003-12-09,0
63,2003-12-09 10:03:00,2003-12-09,550
64,2003-12-09 10:04:00,2003-12-09,948
65,2003-12-09 10:05:00,2003-12-09,712
66,2003-12-09 10:06:00,2003-12-09,783
67,2003-12-09 10:07:00,2003-12-09,0
68,2003-12-09 10:08:00,2003-12-09,0
69,2003-12-09 10:09:00,2003-12-09,0
70,2003-12-09 10:10:00,2003-12-09,0
71,2003-12-09 10:11:00,2003-12-09,0
72,2003-12-09 10:12:00,2003-12-09,0
73,2003-12-09 10:13:00,2003-12-09,0
74,2003-12-09 10:14:00,2003-12-09,3
75,2003-12-09 10:15:00,2003-12-09,0
76,2003-12-09 10:16:00,2003-12-09,0
77,2003-12-09 10:17:00,2003-12-09,0
78,2003-12-09 10:18:00,2003-12-09,0
79,2003-12-09 10:19:00,2003-12-09,0
80,2003-12-09 10:20:00,2003-12-09,0
81,2003-12-09 10:21:00,2003-12-09,0
82,2003-12-09 10:22:00,2003-12-09,0
83,2003-12-09 10:23:00,2003-12-09,0
84,2003-12-09 10:24:00,2003-12-09,0
85,2003-12-09 10:25:00,2003-12-09,5
86,2003-12-09 10:26:00,2003-12-09,0
87,2003-12-09 10:27:00,2003-12-09,0
88,2003-12-09 10:28:00,2003-12-09,0
89,2003-12-09 10:29:00,2003-12-09,0
90,2003-12-09 10:30:00,2003-12-09,0
91,2003-12-09 10:31:00,2003-12-09,0
92,2003-12-09 10:32:00,2003-12-09,0
93,2003-12-09 10:33:00,2003-12-09,0
94,2003-12-09 10:34:00,2003-12-09,0
95,2003-12-09 10:35:00,2003-12-09,0
96,2003-12-09 10:36:00,2003-12-09,12
97,2003-12-09 10:37:00,2003-12-09,6
98,2003-12-09 10:38:00,2003-12-09,3
99,2003-12-09 10:39:00,2003-12-09,3
100,2003-12-09 10:40:00,2003-12-09,3
101,2003-12-09 10:41:00,2003-12-09,0
102,2003-12-09 10:42:00,2003-12-09,0
103,2003-12-09 10:43:00,2003-12-09,3
104,2003-12-09 10:44:00,2003-12-09,139
105,2003-12-09 10:45:00,2003-12-09,26
106,2003-12-09 10:46:00,2003-12-09,533
107,2003-12-09 10:47:00,2003-12-09,809
108,2003-12-09 10:48:00,2003-12-09,759
109,2003-12-09 10:49:00,2003-12-09,734
110,2003-12-09 10:50:00,2003-12-09,328
111,2003-12-09 10:51:00,2003-12-09,835
112,2003-12-09 10:52:00,2003-12-09,1111
113,2003-12-09 10:53:00,2003-12-09,184
114,2003-12-09 10:54:00,2003-12-09,125
115,2003-12-09 10:55:00,2003-12-09,454
116,2003-12-09 10:56:00,2003-12-09,783
117,2003-12-09 10:57:00,2003-12-09,568
118,2003-12-09 10:58:00,2003-12-09,734
