,timestamp,date,activity
900,2003-11-12 00:00:00,2003-11-12,7
901,2003-11-12 00:01:00,2003-11-12,5
902,2003-11-12 00:02:00,2003-11-12,7
903,2003-11-12 00:03:00,2003-11-12,5
904,2003-11-12 00:04:00,2003-11-12,7
905,2003-11-12 00:05:00,2003-11-12,7
906,2003-11-12 00:06:00,2003-11-12,7
907,2003-11-12 00:07:00,2003-11-12,7
908,2003-11-12 00:08:00,2003-11-12,7
909,2003-11-12 00:09:00,2003-11-12,5
910,2003-11-12 00:10:00,2003-11-12,7
911,2003-11-12 00:11:00,2003-11-12,7
912,2003-11-12 00:12:00,2003-11-12,5
913,2003-11-12 00:13:00,2003-11-12,7
914,2003-11-12 00:14:00,2003-11-12,5
915,2003-11-12 00:15:00,2003-11-12,7
916,2003-11-12 00:16:00,2003-11-12,5
917,2003-11-12 00:17:00,2003-11-12,7
918,2003-11-12 00:18:00,2003-11-12,5
919,2003-11-12 00:19:00,2003-11-12,7
920,2003-11-12 00:20:00,2003-11-12,5
921,2003-11-12 00:21:00,2003-11-12,7
922,2003-11-12 00:22:00,2003-11-12,5
923,2003-11-12 00:23:00,2003-11-12,7
924,2003-11-12 00:24:00,2003-11-12,5
925,2003-11-12 00:25:00,2003-11-12,7
926,2003-11-12 00:26:00,2003-11-12,5
927,2003-11-12 00:27:00,2003-11-12,7
928,2003-11-12 00:28:00,2003-11-12,7
929,2003-11-12 00:29:00,2003-11-12,5
930,2003-11-12 00:30:00,2003-11-12,7
931,2003-11-12 00:31:00,2003-11-12,7
932,2003-11-12 00:32:00,2003-11-12,5
933,2003-11-12 00:33:00,2003-11-12,7
934,2003-11-12 00:34:00,2003-11-12,5
935,2003-11-12 00:35:00,2003-11-12,7
936,2003-11-12 00:36:00,2003-11-12,7
937,2003-11-12 00:37:00,2003-11-12,5
938,2003-11-12 00:38:00,2003-11-12,7
939,2003-11-12 00:39:00,2003-11-12,5
940,2003-11-12 00:40:00,2003-11-12,7
941,2003-11-12 00:41:00,2003-11-12,5
942,2003-11-12 00:42:00,2003-11-12,7
943,2003-11-12 00:43:00,2003-11-12,7
944,2003-11-12 00:44:00,2003-11-12,5
945,2003-11-12 00:45:00,2003-11-12,7
946,2003-11-12 00:46:00,2003-11-12,5
947,2003-11-12 00:47:00,2003-11-12,7
948,2003-11-12 00:48:00,2003-11-12,7
949,2003-11-12 00:49:00,2003-11-12,5
950,2003-11-12 00:50:00,2003-11-12,7
951,2003-11-12 00:51:00,2003-11-12,7
952,2003-11-12 00:52:00,2003-11-12,7
953,2003-11-12 00:53:00,2003-11-12,7
954,2003-11-12 00:54:00,2003-11-12,7
955,2003-11-12 00:55:00,2003-11-12,7
956,2003-11-12 00:56:00,2003-11-12,7
957,2003-11-12 00:57:00,2003-11-12,5
958,2003-11-12 00:58:00,2003-11-12,7
959,2003-11-12 00:59:00,2003-11-12,5
960,2003-11-12 01:00:00,2003-11-12,7
961,2003-11-12 01:01:00,2003-11-12,5
962,2003-11-12 01:02:00,2003-11-12,7
963,2003-11-12 01:03:00,2003-11-12,5
964,2003-11-12 01:04:00,2003-11-12,7
965,2003-11-12 01:05:00,2003-11-12,7
966,2003-11-12 01:06:00,2003-11-12,5
967,2003-11-12 01:07:00,2003-11-12,7
968,2003-11-12 01:08:00,2003-11-12,7
969,2003-11-12 01:09:00,2003-11-12,5
970,2003-11-12 01:10:00,2003-11-12,7
971,2003-11-12 01:11:00,2003-11-12,7
972,2003-11-12 01:12:00,2003-11-12,7
973,2003-11-12 01:13:00,2003-11-12,7
974,2003-11-12 01:14:00,2003-11-12,7
975,2003-11-12 01:15:00,2003-11-12,7
976,2003-11-12 01:16:00,2003-11-12,7
977,2003-11-12 01:17:00,2003-11-12,7
978,2003-11-12 01:18:00,2003-11-12,7
979,2003-11-12 01:19:00,2003-11-12,5
980,2003-11-12 01:20:00,2003-11-12,7
981,2003-11-12 01:21:00,2003-11-12,5
982,2003-11-12 01:22:00,2003-11-12,7
983,2003-11-12 01:23:00,2003-11-12,5
984,2003-11-12 01:24:00,2003-11-12,7
985,2003-11-12 01:25:00,2003-11-12,7
986,2003-11-12 01:26:00,2003-11-12,7
987,2003-11-12 01:27:00,2003-11-12,7
988,2003-11-12 01:28:00,2003-11-12,7
989,2003-11-12 01:29:00,2003-11-12,7
990,2003-11-12 01:30:00,2003-11-12,7
991,2003-11-12 01:31:00,2003-11-12,7
992,2003-11-12 01:32:00,2003-11-12,7
993,2003-11-12 01:33:00,2003-11-12,5
994,2003-11-12 01:34:00,2003-11-12,7
995,2003-11-12 01:35:00,2003-11-12,7
996,2003-11-12 01:36:00,2003-11-12,7
997,2003-11-12 01:37:00,2003-11-12,7
998,2003-11-12 01:38:00,2003-11-12,7
999,2003-11-12 01:39:00,2003-11-12,7
1000,2003-11-12 01:40:00,2003-11-12,7
1001,2003-11-12 01:41:00,2003-11-12,7
1002,2003-11-12 01:42:00,2003-11-12,7
1003,2003-11-12 01:43:00,2003-11-12,5
1004,2003-11-12 01:44:00,2003-11-12,7
1005,2003-11-12 01:45:00,2003-11-12,7
1006,2003-11-12 01:46:00,2003-11-12,5
1007,2003-11-12 01:47:00,2003-11-12,7
1008,2003-11-12 01:48:00,2003-11-12,7
1009,2003-11-12 01:49:00,2003-11-12,7
1010,2003-11-12 01:50:00,2003-11-12,7
1011,2003-11-12 01:51:00,2003-11-12,5
1012,2003-11-12 01:52:00,2003-11-12,7
1013,2003-11-12 01:53:00,2003-11-12,7
1014,2003-11-12 01:54:00,2003-11-12,7
1015,2003-11-12 01:55:00,2003-11-12,5
1016,2003-11-12 01:56:00,2003-11-12,7
1017,2003-11-12 01:57:00,2003-11-12,7
1018,2003-11-12 01:58:00,2003-11-12,7
1019,2003-11-12 01:59:00,2003-11-12,7
1020,2003-11-12 02:00:00,2003-11-12,5
1021,2003-11-12 02:01:00,2003-11-12,7
1022,2003-11-12 02:02:00,2003-11-12,7
1023,2003-11-12 02:03:00,2003-11-12,7
1024,2003-11-12 02:04:00,2003-11-12,7
1025,2003-11-12 02:05:00,2003-11-12,7
1026,2003-11-12 02:06:00,2003-11-12,7
1027,2003-11-12 02:07:00,2003-11-12,7
1028,2003-11-12 02:08:00,2003-11-12,7
1029,2003-11-12 02:09:00,2003-11-12,7
1030,2003-11-12 02:10:00,2003-11-12,7
1031,2003-11-12 02:11:00,2003-11-12,7
1032,2003-11-12 02:12:00,2003-11-12,7
1033,2003-11-12 02:13:00,2003-11-12,7
1034,2003-11-12 02:14:00,2003-11-12,7
1035,2003-11-12 02:15:00,2003-11-12,7
1036,2003-11-12 02:16:00,2003-11-12,7
1037,2003-11-12 02:17:00,2003-11-12,7
1038,2003-11-12 02:18:00,2003-11-12,7
1039,2003-11-12 02:19:00,2003-11-12,7
1040,2003-11-12 02:20:00,2003-11-12,7
1041,2003-11-12 02:21:00,2003-11-12,7
1042,2003-11-12 02:22:00,2003-11-12,7
1043,2003-11-12 02:23:00,2003-11-12,7
1044,2003-11-12 02:24:00,2003-11-12,7
1045,2003-11-12 02:25:00,2003-11-12,7
1046,2003-11-12 02:26:00,2003-11-12,7
1047,2003-11-12 02:27:00,2003-11-12,7
1048,2003-11-12 02:28:00,2003-11-12,7
1049,2003-11-12 02:29:00,2003-11-12,7
1050,2003-11-12 02:30:00,2003-11-12,7
1051,2003-11-12 02:31:00,2003-11-12,7
1052,2003-11-12 02:32:00,2003-11-12,7
1053,2003-11-12 02:33:00,2003-11-12,7
1054,2003-11-12 02:34:00,2003-11-12,7
1055,2003-11-12 02:35:00,2003-11-12,7
1056,2003-11-12 02:36:00,2003-11-12,7
1057,2003-11-12 02:37:00,2003-11-12,7
1058,2003-11-12 02:38:00,2003-11-12,7
1059,2003-11-12 02:39:00,2003-11-12,7
1060,2003-11-12 02:40:00,2003-11-12,7
1061,2003-11-12 02:41:00,2003-11-12,7
1062,2003-11-12 02:42:00,2003-11-12,7
1063,2003-11-12 02:43:00,2003-11-12,7
1064,2003-11-12 02:44:00,2003-11-12,7
1065,2003-11-12 02:45:00,2003-11-12,7
1066,2003-11-12 02:46:00,2003-11-12,7
1067,2003-11-12 02:47:00,2003-11-12,7
1068,2003-11-12 02:48:00,2003-11-12,7
1069,2003-11-12 02:49:00,2003-11-12,7
1070,2003-11-12 02:50:00,2003-11-12,7
1071,2003-11-12 02:51:00,2003-11-12,7
1072,2003-11-12 02:52:00,2003-11-12,7
1073,2003-11-12 02:53:00,2003-11-12,7
1074,2003-11-12 02:54:00,2003-11-12,7
1075,2003-11-12 02:55:00,2003-11-12,7
1076,2003-11-12 02:56:00,2003-11-12,7
1077,2003-11-12 02:57:00,2003-11-12,7
1078,2003-11-12 02:58:00,2003-11-12,7
1079,2003-11-12 02:59:00,2003-11-12,7
1080,2003-11-12 03:00:00,2003-11-12,7
