,timestamp,date,activity
0,2004-02-24 09:00:00,2004-02-24,0
1,2004-02-24 09:01:00,2004-02-24,0
2,2004-02-24 09:02:00,2004-02-24,0
3,2004-02-24 09:03:00,2004-02-24,0
4,2004-02-24 09:04:00,2004-02-24,0
5,2004-02-24 09:05:00,2004-02-24,0
6,2004-02-24 09:06:00,2004-02-24,0
7,2004-02-24 09:07:00,2004-02-24,0
8,2004-02-24 09:08:00,2004-02-24,0
9,2004-02-24 09:09:00,2004-02-24,0
10,2004-02-24 09:10:00,2004-02-24,0
11,2004-02-24 09:11:00,2004-02-24,0
12,2004-02-24 09:12:00,2004-02-24,0
13,2004-02-24 09:13:00,2004-02-24,0
14,2004-02-24 09:14:00,2004-02-24,0
15,2004-02-24 09:15:00,2004-02-24,0
16,2004-02-24 09:16:00,2004-02-24,734
17,2004-02-24 09:17:00,2004-02-24,2146
18,2004-02-24 09:18:00,2004-02-24,2586
19,2004-02-24 09:19:00,2004-02-24,2752
20,2004-02-24 09:20:00,2004-02-24,3022
21,2004-02-24 09:21:00,2004-02-24,2080
22,2004-02-24 09:22:00,2004-02-24,2586
23,2004-02-24 09:23:00,2004-02-24,3022
24,2004-02-24 09:24:00,2004-02-24,3752
25,2004-02-24 09:25:00,2004-02-24,1111
26,2004-02-24 09:26:00,2004-02-24,2284
27,2004-02-24 09:27:00,2004-02-24,3752
28,2004-02-24 09:28:00,2004-02-24,3991
29,2004-02-24 09:29:00,2004-02-24,4658
30,2004-02-24 09:30:00,2004-02-24,3869
31,2004-02-24 09:31:00,2004-02-24,3869
32,2004-02-24 09:32:00,2004-02-24,4658
33,2004-02-24 09:33:00,2004-02-24,3116
34,2004-02-24 09:34:00,2004-02-24,3214
35,2004-02-24 09:35:00,2004-02-24,3869
36,2004-02-24 09:36:00,2004-02-24,1221
37,2004-02-24 09:37:00,2004-02-24,1042
38,2004-02-24 09:38:00,2004-02-24,712
39,2004-02-24 09:39:00,2004-02-24,1300
40,2004-02-24 09:40:00,2004-02-24,689
41,2004-02-24 09:41:00,2004-02-24,2146
42,2004-02-24 09:42:00,2004-02-24,734
43,2004-02-24 09:43:00,2004-02-24,1384
44,2004-02-24 09:44:00,2004-02-24,1341
45,2004-02-24 09:45:00,2004-02-24,809
46,2004-02-24 09:46:00,2004-02-24,259
47,2004-02-24 09:47:00,2004-02-24,24
48,2004-02-24 09:48:00,2004-02-24,47
49,2004-02-24 09:49:00,2004-02-24,184
50,2004-02-24 09:50:00,2004-02-24,425
